"","id","id_simple","sex","pack","species","isopleth","hr_area","monthly_spi","threemonth_spi","sixmonth_spi","prevyear_spi","twoyearlag_spi","prcp_monthly","prcp_threemonth","prcp_sixmonth","prcp_twoyear","prcp_annual","date.begin","date.end","year","YearMon","Month","season","label","Sex","Pack","Species","social_group","Month_categorical","Year_categorical","threeseason","fourseason","average_rainfall"
"178","Chloe1","Chloe","F","CHL","Lion","BB95",137.330069314453,-0.93,-0.02,-0.2,-0.42,-0.04,17.7,309.7,341.45,1058.7,386.45,2013-02-01 03:45:23,2013-03-04 00:45:23,2013,"2013-02",2,"Wet","2013 Wet 3","F","CHL","Lion","CHL","Feb","2013","Wet","Hot Wet",97.4785714285714
"179","Chloe1","Chloe","F","CHL","Lion","BB95",92.275474237793,1.03,-0.97,-0.5,-0.65,-0.65,0,8.99999999999999,318.7,861.45,350.45,2013-05-05 03:45:23,2013-05-31 21:45:23,2013,"2013-05",5,"Wet","2013 Wet 6","F","CHL","Lion","CHL","May","2013","Cold Dry","Cold Wet",0
"180","Chloe1","Chloe","F","CHL","Lion","BB95",105.929906830566,0.91,0.91,-0.7,0.12,0.16,0,0,0,1319.75,503,2012-08-28 12:45:23,2012-09-28 09:45:23,2012,"2012-09",9,"Dry","2012 Dry 2","F","CHL","Lion","CHL","Sep","2012","Hot Dry","Hot Dry",0.625
"181","Chloe1","Chloe","F","CHL","Lion","BB95",335.215559416992,-0.26,-0.42,-0.43,-0.45,-0.01,73,104.75,104.75,1262,321.25,2012-12-01 00:45:23,2013-01-01 00:45:23,2012,"2012-12",12,"Wet","2013 Wet 1","F","CHL","Lion","CHL","Dec","2012","Wet","Hot Wet",126.070769230769
"182","Chloe1","Chloe","F","CHL","Lion","BB50",47.860912394043,-0.26,-0.42,-0.43,-0.45,-0.01,73,104.75,104.75,1262,321.25,2012-12-01 00:45:23,2013-01-01 00:45:23,2012,"2012-12",12,"Wet","2013 Wet 1","F","CHL","Lion","CHL","Dec","2012","Wet","Hot Wet",126.070769230769
"183","Chloe1","Chloe","F","CHL","Lion","BB95",143.559841875977,-0.49,-0.55,-0.58,-0.01,0.12,25.25,31.75,31.75,1284.5,450.75,2012-10-29 12:45:23,2012-11-29 09:45:23,2012,"2012-11",11,"Dry","2012 Dry 4","F","CHL","Lion","CHL","Nov","2012","Hot Dry","Hot Dry",38.3230769230769
"184","Chloe1","Chloe","F","CHL","Lion","BB50",11.5668747758789,1.03,-0.97,-0.5,-0.65,-0.65,0,8.99999999999999,318.7,861.45,350.45,2013-05-05 03:45:23,2013-05-31 21:45:23,2013,"2013-05",5,"Wet","2013 Wet 6","F","CHL","Lion","CHL","May","2013","Cold Dry","Cold Wet",0
"185","Chloe1","Chloe","F","CHL","Lion","BB50",3.32491631591797,-0.86,-0.04,-0.55,-0.63,-0.42,9,245.7,350.45,889.7,350.45,2013-03-04 03:45:23,2013-04-04 00:45:23,2013,"2013-03",3,"Wet","2013 Wet 4","F","CHL","Lion","CHL","Mar","2013","Wet","Cold Wet",94.0271428571429
"186","Chloe1","Chloe","F","CHL","Lion","BB95",42.1375324272461,-0.03,-0.1,-0.2,0.14,0.16,6.5,6.5,6.5,1300.25,482,2012-09-28 12:45:23,2012-10-29 09:45:23,2012,"2012-10",10,"Dry","2012 Dry 3","F","CHL","Lion","CHL","Oct","2012","Hot Dry","Hot Dry",12.125
"187","Chloe1","Chloe","F","CHL","Lion","BB50",3.42148377001953,-0.03,-0.1,-0.2,0.14,0.16,6.5,6.5,6.5,1300.25,482,2012-09-28 12:45:23,2012-10-29 09:45:23,2012,"2012-10",10,"Dry","2012 Dry 3","F","CHL","Lion","CHL","Oct","2012","Hot Dry","Hot Dry",12.125
"188","Chloe1","Chloe","F","CHL","Lion","BB50",1.91414280615234,-0.49,-0.55,-0.58,-0.01,0.12,25.25,31.75,31.75,1284.5,450.75,2012-10-29 12:45:23,2012-11-29 09:45:23,2012,"2012-11",11,"Dry","2012 Dry 4","F","CHL","Lion","CHL","Nov","2012","Hot Dry","Hot Dry",38.3230769230769
"189","Chloe1","Chloe","F","CHL","Lion","BB95",119.37457464502,0,1.17,-0.96,-0.66,-0.66,0,-1.06581410364015e-14,8.99999999999999,861.45,350.45,2013-08-02 02:48:53,2013-09-01 23:17:11,2013,"2013-08",8,"Dry","2013 Dry 3","F","CHL","Lion","CHL","Aug","2013","Hot Dry","Cold Dry",0
"190","Chloe1","Chloe","F","CHL","Lion","BB50",19.8009368823242,0,1.17,-0.96,-0.66,-0.66,0,-1.06581410364015e-14,8.99999999999999,861.45,350.45,2013-08-02 02:48:53,2013-09-01 23:17:11,2013,"2013-08",8,"Dry","2013 Dry 3","F","CHL","Lion","CHL","Aug","2013","Hot Dry","Cold Dry",0
"191","Chloe1","Chloe","F","CHL","Lion","BB50",16.2211072685547,1.17,-0.6,-0.14,-0.66,-0.65,0,-1.06581410364015e-14,245.7,861.45,350.45,2013-06-01 00:45:23,2013-07-01 23:51:23,2013,"2013-06",6,"Dry","2013 Dry 1","F","CHL","Lion","CHL","Jun","2013","Cold Dry","Cold Dry",6.53571428571429
"192","Chloe1","Chloe","F","CHL","Lion","BB50",5.87950369677734,0.98,0.32,0.27,-0.04,-0.45,219,317.25,323.75,1083,462.25,2013-01-01 03:45:23,2013-02-01 00:45:23,2013,"2013-01",1,"Wet","2013 Wet 2","F","CHL","Lion","CHL","Jan","2013","Wet","Hot Wet",138.971428571429
"193","Chloe1","Chloe","F","CHL","Lion","BB95",131.705072391602,0,1.17,-0.43,0.16,0.16,0,0,45,1319.75,511,2012-07-28 09:45:23,2012-08-28 09:45:23,2012,"2012-08",8,"Dry","2012 Dry 1","F","CHL","Lion","CHL","Aug","2012","Hot Dry","Cold Dry",0
"194","Chloe1","Chloe","F","CHL","Lion","BB95",175.578128796387,1.17,-0.6,-0.14,-0.66,-0.65,0,-1.06581410364015e-14,245.7,861.45,350.45,2013-06-01 00:45:23,2013-07-01 23:51:23,2013,"2013-06",6,"Dry","2013 Dry 1","F","CHL","Lion","CHL","Jun","2013","Cold Dry","Cold Dry",6.53571428571429
"195","Chloe1","Chloe","F","CHL","Lion","BB95",129.545539330078,0.98,0.32,0.27,-0.04,-0.45,219,317.25,323.75,1083,462.25,2013-01-01 03:45:23,2013-02-01 00:45:23,2013,"2013-01",1,"Wet","2013 Wet 2","F","CHL","Lion","CHL","Jan","2013","Wet","Hot Wet",138.971428571429
"196","Chloe1","Chloe","F","CHL","Lion","BB95",141.658179098145,0,0.7,-1.19,-0.66,-0.66,0,-1.06581410364015e-14,26.7,861.45,350.45,2013-07-02 02:51:23,2013-08-01 23:48:53,2013,"2013-07",7,"Dry","2013 Dry 2","F","CHL","Lion","CHL","Jul","2013","Cold Dry","Cold Dry",0
"197","Chloe1","Chloe","F","CHL","Lion","BB50",12.2548759282227,0,0.7,-1.19,-0.66,-0.66,0,-1.06581410364015e-14,26.7,861.45,350.45,2013-07-02 02:51:23,2013-08-01 23:48:53,2013,"2013-07",7,"Dry","2013 Dry 2","F","CHL","Lion","CHL","Jul","2013","Cold Dry","Cold Dry",0
"198","Chloe1","Chloe","F","CHL","Lion","BB95",177.953032939941,-0.43,-1.2,-0.61,-0.65,-0.63,0,26.7,343.95,861.45,350.45,2013-04-04 03:45:23,2013-05-05 00:45:23,2013,"2013-04",4,"Wet","2013 Wet 5","F","CHL","Lion","CHL","Apr","2013","Cold Dry","Cold Wet",30.75
"199","Chloe1","Chloe","F","CHL","Lion","BB50",3.28483005517578,-0.43,-1.2,-0.61,-0.65,-0.63,0,26.7,343.95,861.45,350.45,2013-04-04 03:45:23,2013-05-05 00:45:23,2013,"2013-04",4,"Wet","2013 Wet 5","F","CHL","Lion","CHL","Apr","2013","Cold Dry","Cold Wet",30.75
"200","Chloe1","Chloe","F","CHL","Lion","BB50",6.39585920068359,0,1.17,-0.43,0.16,0.16,0,0,45,1319.75,511,2012-07-28 09:45:23,2012-08-28 09:45:23,2012,"2012-08",8,"Dry","2012 Dry 1","F","CHL","Lion","CHL","Aug","2012","Hot Dry","Cold Dry",0
"201","Chloe2","Chloe","F","CHL","Lion","BB95",14.2360390253906,-0.95,-0.69,-0.86,-0.36,0,17,218.1,242,959.45,397.5,2015-02-01 04:12:27,2015-03-03 23:56:34,2015,"2015-02",2,"Wet","2015 Wet 3","F","CHL","Lion","CHL","Feb","2015","Wet","Hot Wet",97.4785714285714
"202","Chloe2","Chloe","F","CHL","Lion","BB95",18.7357378046875,0.63,-0.48,-0.56,-0.58,-0.36,106.5,170.8,348.5,1056.95,359.5,2015-03-04 02:56:34,2015-04-03 15:12:30,2015,"2015-03",3,"Wet","2015 Wet 4","F","CHL","Lion","CHL","Mar","2015","Wet","Cold Wet",94.0271428571429
"203","Chloe2","Chloe","F","CHL","Lion","BB50",1.131540421875,1.18,0.1,-0.33,-0.41,-0.58,47.2,170.7,395.7,1104.15,395.7,2015-04-04 07:52:02,2015-05-05 00:58:53,2015,"2015-04",4,"Wet","2015 Wet 5","F","CHL","Lion","CHL","Apr","2015","Cold Dry","Cold Wet",30.75
"204","Chloe2","Chloe","F","CHL","Lion","BB50",0.594841719726563,-0.95,-0.69,-0.86,-0.36,0,17,218.1,242,959.45,397.5,2015-02-01 04:12:27,2015-03-03 23:56:34,2015,"2015-02",2,"Wet","2015 Wet 3","F","CHL","Lion","CHL","Feb","2015","Wet","Hot Wet",97.4785714285714
"205","Chloe2","Chloe","F","CHL","Lion","BB95",27.3310724384766,0.94,0.34,0.33,0.7,0.62,153.8,177.7,177.7,1131.85,657.7,2014-12-01 01:35:09,2014-12-31 22:59:10,2014,"2014-12",12,"Wet","2015 Wet 1","F","CHL","Lion","CHL","Dec","2014","Wet","Hot Wet",126.070769230769
"206","Chloe2","Chloe","F","CHL","Lion","BB50",2.57607159619141,1.03,0.81,-0.19,-0.41,-0.41,0,153.7,371.8,1104.15,395.7,2015-05-05 03:58:53,2015-05-31 21:11:08,2015,"2015-05",5,"Wet","2015 Wet 6","F","CHL","Lion","CHL","May","2015","Cold Dry","Cold Wet",0
"207","Chloe2","Chloe","F","CHL","Lion","BB50",2.31487378173828,0.63,-0.48,-0.56,-0.58,-0.36,106.5,170.8,348.5,1056.95,359.5,2015-03-04 02:56:34,2015-04-03 15:12:30,2015,"2015-03",3,"Wet","2015 Wet 4","F","CHL","Lion","CHL","Mar","2015","Wet","Cold Wet",94.0271428571429
"208","Chloe2","Chloe","F","CHL","Lion","BB50",6.15885796923828,0.94,0.34,0.33,0.7,0.62,153.8,177.7,177.7,1131.85,657.7,2014-12-01 01:35:09,2014-12-31 22:59:10,2014,"2014-12",12,"Wet","2015 Wet 1","F","CHL","Lion","CHL","Dec","2014","Wet","Hot Wet",126.070769230769
"209","Chloe2","Chloe","F","CHL","Lion","BB95",12.2364692475586,1.18,0.1,-0.33,-0.41,-0.58,47.2,170.7,395.7,1104.15,395.7,2015-04-04 07:52:02,2015-05-05 00:58:53,2015,"2015-04",4,"Wet","2015 Wet 5","F","CHL","Lion","CHL","Apr","2015","Cold Dry","Cold Wet",30.75
"210","Chloe2","Chloe","F","CHL","Lion","BB95",80.3319613935547,-0.92,-0.38,-0.49,0,0.7,47.3,225,225,960.15,471.25,2015-01-01 01:59:10,2015-02-01 01:12:27,2015,"2015-01",1,"Wet","2015 Wet 2","F","CHL","Lion","CHL","Jan","2015","Wet","Hot Wet",138.971428571429
"211","Chloe2","Chloe","F","CHL","Lion","BB95",22.1455324243164,1.03,0.81,-0.19,-0.41,-0.41,0,153.7,371.8,1104.15,395.7,2015-05-05 03:58:53,2015-05-31 21:11:08,2015,"2015-05",5,"Wet","2015 Wet 6","F","CHL","Lion","CHL","May","2015","Cold Dry","Cold Wet",0
"212","Chloe2","Chloe","F","CHL","Lion","BB50",9.52636881689453,-0.92,-0.38,-0.49,0,0.7,47.3,225,225,960.15,471.25,2015-01-01 01:59:10,2015-02-01 01:12:27,2015,"2015-01",1,"Wet","2015 Wet 2","F","CHL","Lion","CHL","Jan","2015","Wet","Hot Wet",138.971428571429
"213","Chloe3","Chloe","F","CHL","Lion","BB95",107.538002859375,0.91,0.91,0.75,0.03,0.03,0,-4.2632564145606e-14,42.05,884.63,488.18,2016-09-03 18:18:32,2016-10-04 18:18:32,2016,"2016-09",9,"Dry","2016 Dry 1","F","CHL","Lion","CHL","Sep","2016","Hot Dry","Hot Dry",0.625
"214","Chloe3","Chloe","F","CHL","Lion","BB50",14.112188753418,0.91,0.91,0.75,0.03,0.03,0,-4.2632564145606e-14,42.05,884.63,488.18,2016-09-03 18:18:32,2016-10-04 18:18:32,2016,"2016-09",9,"Dry","2016 Dry 1","F","CHL","Lion","CHL","Sep","2016","Hot Dry","Hot Dry",0.625
"215","Doohan","Doohan","M","CO1","Lion","BB95",69.9996424785156,0.91,0.91,-0.7,0.12,0.16,0,0,0,1319.75,503,2012-08-25 14:40:53,2012-09-25 11:40:53,2012,"2012-09",9,"Dry","2012 Dry 2","M","CO1","Lion","CO1","Sep","2012","Hot Dry","Hot Dry",0.625
"216","Doohan","Doohan","M","CO1","Lion","BB50",7.42410285058594,0.91,0.91,-0.7,0.12,0.16,0,0,0,1319.75,503,2012-08-25 14:40:53,2012-09-25 11:40:53,2012,"2012-09",9,"Dry","2012 Dry 2","M","CO1","Lion","CO1","Sep","2012","Hot Dry","Hot Dry",0.625
"217","Doohan","Doohan","M","CO1","Lion","BB50",6.12397229150391,0,1.17,-0.43,0.16,0.16,0,0,45,1319.75,511,2012-07-25 11:40:53,2012-08-25 11:40:53,2012,"2012-08",8,"Dry","2012 Dry 1","M","CO1","Lion","CO1","Aug","2012","Hot Dry","Cold Dry",0
"218","Doohan","Doohan","M","CO1","Lion","BB95",55.234132300293,0,1.17,-0.43,0.16,0.16,0,0,45,1319.75,511,2012-07-25 11:40:53,2012-08-25 11:40:53,2012,"2012-08",8,"Dry","2012 Dry 1","M","CO1","Lion","CO1","Aug","2012","Hot Dry","Cold Dry",0
"219","Envy1","Envy","F","XNI","Lion","BB50",13.8395767314453,0,1.17,0.77,0.88,0.88,0,0,155.5,1058.9,708.45,2014-08-05 16:01:53,2014-09-05 16:01:53,2014,"2014-08",8,"Dry","2014 Dry 1","F","XNI","Lion","XNI","Aug","2014","Hot Dry","Cold Dry",0
"220","Envy1","Envy","F","XNI","Lion","BB95",89.4879282426758,0,1.17,0.77,0.88,0.88,0,0,155.5,1058.9,708.45,2014-08-05 16:01:53,2014-09-05 16:01:53,2014,"2014-08",8,"Dry","2014 Dry 1","F","XNI","Lion","XNI","Aug","2014","Hot Dry","Cold Dry",0
"221","Envy1","Envy","F","XNI","Lion","BB95",63.1636764331055,0.91,0.91,-0.14,0.88,0.88,0,0,11.0000000000001,1058.9,708.45,2014-09-05 19:01:53,2014-10-06 15:21:25,2014,"2014-09",9,"Dry","2014 Dry 2","F","XNI","Lion","XNI","Sep","2014","Hot Dry","Hot Dry",0.625
"222","Envy1","Envy","F","XNI","Lion","BB95",41.3000732236328,-0.8,-0.91,-1.03,0.76,0.88,0,0,5.6843418860808e-14,1052.4,706.45,2014-10-06 18:21:25,2014-11-06 15:21:25,2014,"2014-10",10,"Dry","2014 Dry 3","F","XNI","Lion","XNI","Oct","2014","Hot Dry","Hot Dry",12.125
"223","Envy1","Envy","F","XNI","Lion","BB50",3.39486759423828,-0.8,-0.91,-1.03,0.76,0.88,0,0,5.6843418860808e-14,1052.4,706.45,2014-10-06 18:21:25,2014-11-06 15:21:25,2014,"2014-10",10,"Dry","2014 Dry 3","F","XNI","Lion","XNI","Oct","2014","Hot Dry","Hot Dry",12.125
"224","Envy1","Envy","F","XNI","Lion","BB50",5.45776614160156,0.91,0.91,-0.14,0.88,0.88,0,0,11.0000000000001,1058.9,708.45,2014-09-05 19:01:53,2014-10-06 15:21:25,2014,"2014-09",9,"Dry","2014 Dry 2","F","XNI","Lion","XNI","Sep","2014","Hot Dry","Hot Dry",0.625
"225","Envy2","Envy","F","XNI","Lion","BB95",65.8487804570313,0.94,0.34,0.33,0.7,0.62,153.8,177.7,177.7,1131.85,657.7,2014-12-01 00:54:17,2014-12-31 21:59:31,2014,"2014-12",12,"Wet","2015 Wet 1","F","XNI","Lion","XNI","Dec","2014","Wet","Hot Wet",126.070769230769
"226","Envy2","Envy","F","XNI","Lion","BB95",50.7780754575195,1.18,0.1,-0.33,-0.41,-0.58,47.2,170.7,395.7,1104.15,395.7,2015-04-04 01:55:38,2015-05-04 23:53:52,2015,"2015-04",4,"Wet","2015 Wet 5","F","XNI","Lion","XNI","Apr","2015","Cold Dry","Cold Wet",30.75
"227","Envy2","Envy","F","XNI","Lion","BB50",6.79460590673828,-0.95,-0.69,-0.86,-0.36,0,17,218.1,242,959.45,397.5,2015-02-01 02:36:40,2015-03-04 00:03:20,2015,"2015-02",2,"Wet","2015 Wet 3","F","XNI","Lion","XNI","Feb","2015","Wet","Hot Wet",97.4785714285714
"228","Envy2","Envy","F","XNI","Lion","BB50",6.28776748681641,1.03,0.81,-0.19,-0.41,-0.41,0,153.7,371.8,1104.15,395.7,2015-05-05 02:53:52,2015-05-31 01:00:59,2015,"2015-05",5,"Wet","2015 Wet 6","F","XNI","Lion","XNI","May","2015","Cold Dry","Cold Wet",0
"229","Envy2","Envy","F","XNI","Lion","BB50",4.59881055175781,0.63,-0.48,-0.56,-0.58,-0.36,106.5,170.8,348.5,1056.95,359.5,2015-03-04 03:03:20,2015-04-03 22:55:38,2015,"2015-03",3,"Wet","2015 Wet 4","F","XNI","Lion","XNI","Mar","2015","Wet","Cold Wet",94.0271428571429
"230","Envy2","Envy","F","XNI","Lion","BB95",78.0415742426758,-0.92,-0.38,-0.49,0,0.7,47.3,225,225,960.15,471.25,2015-01-01 00:59:31,2015-01-31 23:36:40,2015,"2015-01",1,"Wet","2015 Wet 2","F","XNI","Lion","XNI","Jan","2015","Wet","Hot Wet",138.971428571429
"231","Envy2","Envy","F","XNI","Lion","BB95",62.0140170986328,1.03,0.81,-0.19,-0.41,-0.41,0,153.7,371.8,1104.15,395.7,2015-05-05 02:53:52,2015-05-31 01:00:59,2015,"2015-05",5,"Wet","2015 Wet 6","F","XNI","Lion","XNI","May","2015","Cold Dry","Cold Wet",0
"232","Envy2","Envy","F","XNI","Lion","BB95",72.7779368569336,-0.95,-0.69,-0.86,-0.36,0,17,218.1,242,959.45,397.5,2015-02-01 02:36:40,2015-03-04 00:03:20,2015,"2015-02",2,"Wet","2015 Wet 3","F","XNI","Lion","XNI","Feb","2015","Wet","Hot Wet",97.4785714285714
"233","Envy2","Envy","F","XNI","Lion","BB50",10.4620290073242,0.94,0.34,0.33,0.7,0.62,153.8,177.7,177.7,1131.85,657.7,2014-12-01 00:54:17,2014-12-31 21:59:31,2014,"2014-12",12,"Wet","2015 Wet 1","F","XNI","Lion","XNI","Dec","2014","Wet","Hot Wet",126.070769230769
"234","Envy2","Envy","F","XNI","Lion","BB50",5.23482504785156,1.18,0.1,-0.33,-0.41,-0.58,47.2,170.7,395.7,1104.15,395.7,2015-04-04 01:55:38,2015-05-04 23:53:52,2015,"2015-04",4,"Wet","2015 Wet 5","F","XNI","Lion","XNI","Apr","2015","Cold Dry","Cold Wet",30.75
"235","Envy2","Envy","F","XNI","Lion","BB95",94.5888739140625,0.63,-0.48,-0.56,-0.58,-0.36,106.5,170.8,348.5,1056.95,359.5,2015-03-04 03:03:20,2015-04-03 22:55:38,2015,"2015-03",3,"Wet","2015 Wet 4","F","XNI","Lion","XNI","Mar","2015","Wet","Cold Wet",94.0271428571429
"236","Envy2","Envy","F","XNI","Lion","BB50",10.2172365786133,-0.92,-0.38,-0.49,0,0.7,47.3,225,225,960.15,471.25,2015-01-01 00:59:31,2015-01-31 23:36:40,2015,"2015-01",1,"Wet","2015 Wet 2","F","XNI","Lion","XNI","Jan","2015","Wet","Hot Wet",138.971428571429
"237","Ferrari","Ferrari","F",NA,"Cheetah","BB95",128.742902940918,0,1.17,-0.43,0.16,0.16,0,0,45,1319.75,511,2012-08-13 12:51:23,2012-09-13 09:51:23,2012,"2012-08",8,"Dry","2012 Dry 3","F",NA,"Cheetah","Ferrari","Aug","2012","Hot Dry","Cold Dry",0
"238","Ferrari","Ferrari","F",NA,"Cheetah","BB50",5.71444727050781,1.17,-0.6,-0.29,0.16,0.16,0,0,216.5,1319.75,511,2012-06-12 09:51:23,2012-07-13 09:51:23,2012,"2012-06",6,"Dry","2012 Dry 1","F",NA,"Cheetah","Ferrari","Jun","2012","Cold Dry","Cold Dry",6.53571428571429
"239","Ferrari","Ferrari","F",NA,"Cheetah","BB95",59.7025800195312,0,0.7,-0.16,0.16,0.16,0,0,138.5,1319.75,511,2012-07-13 12:51:23,2012-08-13 09:51:23,2012,"2012-07",7,"Dry","2012 Dry 2","F",NA,"Cheetah","Ferrari","Jul","2012","Cold Dry","Cold Dry",0
"240","Ferrari","Ferrari","F",NA,"Cheetah","BB50",4.02195245068359,0,0.7,-0.16,0.16,0.16,0,0,138.5,1319.75,511,2012-07-13 12:51:23,2012-08-13 09:51:23,2012,"2012-07",7,"Dry","2012 Dry 2","F",NA,"Cheetah","Ferrari","Jul","2012","Cold Dry","Cold Dry",0
"241","Ferrari","Ferrari","F",NA,"Cheetah","BB95",99.2292492788086,1.17,-0.6,-0.29,0.16,0.16,0,0,216.5,1319.75,511,2012-06-12 09:51:23,2012-07-13 09:51:23,2012,"2012-06",6,"Dry","2012 Dry 1","F",NA,"Cheetah","Ferrari","Jun","2012","Cold Dry","Cold Dry",6.53571428571429
"242","Ferrari","Ferrari","F",NA,"Cheetah","BB50",5.26044337060547,0,1.17,-0.43,0.16,0.16,0,0,45,1319.75,511,2012-08-13 12:51:23,2012-09-13 09:51:23,2012,"2012-08",8,"Dry","2012 Dry 3","F",NA,"Cheetah","Ferrari","Aug","2012","Hot Dry","Cold Dry",0
"243","Fiji","Fiji","M","HAT","African Wild Dog","BB95",186.271645779785,0.96,0.74,0.1,0.03,-0.29,42.05,280.18,486.18,884.63,488.93,2016-03-23 15:43:39,2016-04-23 15:43:39,2016,"2016-04",4,"Wet","2016 Wet 1","M","HAT","African Wild Dog","HAT","Apr","2016","Cold Dry","Cold Wet",30.75
"244","Fiji","Fiji","M","HAT","African Wild Dog","BB50",34.2628119941406,0.96,0.74,0.1,0.03,-0.29,42.05,280.18,486.18,884.63,488.93,2016-03-23 15:43:39,2016-04-23 15:43:39,2016,"2016-04",4,"Wet","2016 Wet 1","M","HAT","African Wild Dog","HAT","Apr","2016","Cold Dry","Cold Wet",30.75
"245","Fiji","Fiji","M","HAT","African Wild Dog","BB95",65.9458694472656,0,1.17,1.3,0.03,0.03,0,-4.2632564145606e-14,230.43,884.63,488.93,2016-08-01 00:43:39,2016-09-01 00:43:39,2016,"2016-08",8,"Dry","2016 Dry 1","M","HAT","African Wild Dog","HAT","Aug","2016","Hot Dry","Cold Dry",0
"246","Fiji","Fiji","M","HAT","African Wild Dog","BB50",7.3525428125,0,1.17,1.3,0.03,0.03,0,-4.2632564145606e-14,230.43,884.63,488.93,2016-08-01 00:43:39,2016-09-01 00:43:39,2016,"2016-08",8,"Dry","2016 Dry 1","M","HAT","African Wild Dog","HAT","Aug","2016","Hot Dry","Cold Dry",0
"247","Fiji","Fiji","M","HAT","African Wild Dog","BB95",134.607940557617,0.91,0.91,0.75,0.03,0.03,0,-4.2632564145606e-14,42.05,884.63,488.18,2016-09-01 03:43:39,2016-10-02 00:43:39,2016,"2016-09",9,"Dry","2016 Dry 2","M","HAT","African Wild Dog","HAT","Sep","2016","Hot Dry","Hot Dry",0.625
"248","Fiji","Fiji","M","HAT","African Wild Dog","BB50",16.6789568969727,0.91,0.91,0.75,0.03,0.03,0,-4.2632564145606e-14,42.05,884.63,488.18,2016-09-01 03:43:39,2016-10-02 00:43:39,2016,"2016-09",9,"Dry","2016 Dry 2","M","HAT","African Wild Dog","HAT","Sep","2016","Hot Dry","Hot Dry",0.625
"249","Fiji","Fiji","M","HAT","African Wild Dog","BB95",96.7992265361328,-0.8,-0.91,-1.03,0.13,0.03,0,-4.2632564145606e-14,1.4210854715202e-14,884.63,486.18,2016-10-02 03:43:39,2016-11-02 00:43:39,2016,"2016-10",10,"Dry","2016 Dry 3","M","HAT","African Wild Dog","HAT","Oct","2016","Hot Dry","Hot Dry",12.125
"250","Fiji","Fiji","M","HAT","African Wild Dog","BB50",15.738048777832,-0.8,-0.91,-1.03,0.13,0.03,0,-4.2632564145606e-14,1.4210854715202e-14,884.63,486.18,2016-10-02 03:43:39,2016-11-02 00:43:39,2016,"2016-10",10,"Dry","2016 Dry 3","M","HAT","African Wild Dog","HAT","Oct","2016","Hot Dry","Hot Dry",12.125
"251","Fredericks","Fredericks","M",NA,"Cheetah","BB50",4.89704274121094,0.91,0.91,-0.7,0.12,0.16,0,0,0,1319.75,503,2012-08-24 13:13:11,2012-09-24 10:13:11,2012,"2012-09",9,"Dry","2012 Dry 2","M",NA,"Cheetah","Fredericks","Sep","2012","Hot Dry","Hot Dry",0.625
"252","Fredericks","Fredericks","M",NA,"Cheetah","BB95",136.861685464355,0.91,0.91,-0.7,0.12,0.16,0,0,0,1319.75,503,2012-08-24 13:13:11,2012-09-24 10:13:11,2012,"2012-09",9,"Dry","2012 Dry 2","M",NA,"Cheetah","Fredericks","Sep","2012","Hot Dry","Hot Dry",0.625
"253","Fredericks","Fredericks","M",NA,"Cheetah","BB95",121.098951627441,0,1.17,-0.43,0.16,0.16,0,0,45,1319.75,511,2012-07-24 10:13:11,2012-08-24 10:13:11,2012,"2012-08",8,"Dry","2012 Dry 1","M",NA,"Cheetah","Fredericks","Aug","2012","Hot Dry","Cold Dry",0
"254","Fredericks","Fredericks","M",NA,"Cheetah","BB50",12.7204948579102,0,1.17,-0.43,0.16,0.16,0,0,45,1319.75,511,2012-07-24 10:13:11,2012-08-24 10:13:11,2012,"2012-08",8,"Dry","2012 Dry 1","M",NA,"Cheetah","Fredericks","Aug","2012","Hot Dry","Cold Dry",0
"255","Gobi","Gobi","F","WAR","African Wild Dog","BB95",141.302657924316,-0.45,-0.71,-0.72,-1.03,-1.26,39.5,39.75,39.75,609.75,260.25,2019-10-27 15:15:04,2019-11-27 15:15:04,2019,"2019-11",11,"Dry","2019 Dry 1","F","WAR","African Wild Dog","WAR","Nov","2019","Hot Dry","Hot Dry",38.3230769230769
"256","Gobi","Gobi","F","WAR","African Wild Dog","BB50",26.1154489658203,-0.45,-0.71,-0.72,-1.03,-1.26,39.5,39.75,39.75,609.75,260.25,2019-10-27 15:15:04,2019-11-27 15:15:04,2019,"2019-11",11,"Dry","2019 Dry 1","F","WAR","African Wild Dog","WAR","Nov","2019","Hot Dry","Hot Dry",38.3230769230769
"257","Gobi","Gobi","F","WAR","African Wild Dog","BB50",20.3223311499023,-0.07,-0.66,-0.76,-0.9,-0.86,105.5,206.25,206.5,647,314.5,2020-01-01 02:16:06,2020-01-31 23:16:06,2020,"2020-01",1,"Wet","2020 Wet 2","F","WAR","African Wild Dog","WAR","Jan","2020","Wet","Hot Wet",138.971428571429
"258","Gobi","Gobi","F","WAR","African Wild Dog","BB95",131.917009991699,-0.43,-0.77,-0.9,-1.14,-0.9,42,208.75,248.5,573.5,270.5,2020-02-01 02:16:06,2020-03-02 23:16:06,2020,"2020-02",2,"Wet","2020 Wet 3","F","WAR","African Wild Dog","WAR","Feb","2020","Wet","Hot Wet",97.4785714285714
"259","Gobi","Gobi","F","WAR","African Wild Dog","BB50",25.1863642509766,-0.43,-0.77,-0.9,-1.14,-0.9,42,208.75,248.5,573.5,270.5,2020-02-01 02:16:06,2020-03-02 23:16:06,2020,"2020-02",2,"Wet","2020 Wet 3","F","WAR","African Wild Dog","WAR","Feb","2020","Wet","Hot Wet",97.4785714285714
